Index,Similar Digits to Pi,,Similar Digits to Pi,Index
1790,1370,,,
1791,1371,,,
1792,1372,,,
1793,1373,,,
1794,1372,,,
1795,1374,,,
1796,1375,,,
1797,1376,,,
1798,1377,,,
1799,1377,,,
1800,1378,,,
1801,1379,,,
1802,1380,,,
1803,1381,,,
1804,1382,,,
1805,1382,,,
1806,1383,,,
1807,1383,,,
1808,1384,,,
1809,1385,,,
1810,1384,,,
1811,1386,,,
1812,1387,,,
1813,1388,,,
1814,1389,,,
1815,1390,,,
1816,1391,,,
1817,1390,,,
1818,1392,,,
1819,1393,,,
1820,1393,,,
1821,1395,,,
1822,1394,,,
1823,1396,,,
1824,1397,,,
1825,1397,,,
1826,1398,,,
1827,1399,,,
1828,1399,,,
1829,1401,,,
1830,1401,,,
1831,1402,,,
1832,1402,,,
1833,1403,,,
1834,1404,,,
1835,1405,,,
1836,1406,,,
1837,1407,,,
1838,1407,,,
1839,1408,,,
1840,1408,,,
1841,1409,,,
1842,1410,,,
1843,1411,,,
1844,1412,,,
1845,1413,,,
1846,1414,,,
1847,1413,,,
1848,1415,,,
1849,1416,,,
1850,1417,,,
1851,1417,,,
1852,1418,,,
1853,1418,,,
1854,1419,,,
1855,1420,,,
1856,1421,,,
1857,1421,,,
1858,1422,,,
1859,1423,,,
1860,1424,,,
1861,1424,,,
1862,1426,,,
1863,1426,,,
1864,1427,,,
1865,1428,,,
1866,1427,,,
1867,1429,,,
1868,1430,,,
1869,1431,,,
1870,1432,,,
1871,1433,,,
1872,1433,,,
1873,1434,,,
1874,1435,,,
1875,1435,,,
1876,1436,,,
1877,1437,,,
1878,1438,,,
1879,1439,,,
1880,1440,,,
1881,1439,,,
1882,1441,,,
1883,1442,,,
1884,1442,,,
1885,1443,,,
1886,1444,,,
1887,1445,,,
1888,1446,,,
1889,1447,,,
1890,1446,,,
1891,1448,,,
1892,1449,,,
1893,1449,,,
1894,1450,,,
1895,1451,,,
1896,1452,,,
1897,1453,,,
1898,1454,,,
1899,1453,,,
1900,1455,,,
1901,1456,,,
1902,1456,,,
1903,1457,,,
1904,1457,,,
1905,1459,,,
1906,1459,,,
1907,1460,,,
1908,1460,,,
1909,1462,,,
1910,1463,,,
1911,1462,,,
1912,1464,,,
1913,1465,,,
1914,1465,,,
1915,1466,,,
1916,1467,,,
1917,1468,,,
1918,1468,,,
1919,1470,,,
1920,1470,,,
1921,1471,,,
1922,1471,,,
1923,1473,,,
1924,1473,,,
1925,1474,,,
1926,1475,,,
1927,1476,,,
1928,1476,,,
1929,1477,,,
1930,1476,,,
1931,1479,,,
1932,1479,,,
1933,1480,,,
1934,1480,,,
1935,1481,,,
1936,1482,,,
1937,1483,,,
1938,1484,,,
1939,1485,,,
1940,1486,,,
1941,1486,,,
1942,1487,,,
1943,1487,,,
1944,1488,,,
1945,1490,,,
1946,1489,,,
1947,1491,,,
1948,1492,,,
1949,1492,,,
1950,1493,,,
1951,1494,,,
1952,1495,,,
1953,1495,,,
1954,1496,,,
1955,1497,,,
1956,1497,,,
1957,1498,,,
1958,1499,,,
1959,1500,,,
1960,1501,,,
1961,1501,,,
1962,1503,,,
1963,1502,,,
1964,1504,,,
1965,1505,,,
1966,1505,,,
1967,1506,,,
1968,1507,,,
1969,1508,,,
1970,1508,,,
1971,1509,,,
1972,1509,,,
1973,1511,,,
1974,1511,,,
1975,1512,,,
1976,1513,,,
1977,1513,,,
1978,1515,,,
1979,1515,,,
1980,1516,,,
1981,1517,,,
1982,1517,,,
1983,1519,,,
1984,1518,,,
1985,1520,,,
1986,1521,,,
1987,1520,,,
1988,1522,,,
1989,1523,,,
1990,1524,,,
1991,1524,,,
1992,1525,,,
1993,1526,,,
1994,1527,,,
1995,1528,,,
1996,1528,,,
1997,1529,,,
1998,1530,,,
1999,1531,,,
2000,1531,,,
2001,1532,,,
2002,1531,,,
2003,1533,,,
2004,1535,,,
2005,1535,,,
2006,1535,,,
2007,1537,,,
2008,1537,,,
2009,1538,,,
2010,1539,,,
2011,1540,,,
2012,1541,,,
2013,1541,,,
2014,1542,,,
2015,1543,,,
2016,1543,,,
2017,1545,,,
2018,1545,,,
2019,1546,,,
2020,1547,,,
2021,1547,,,
2022,1548,,,
2023,1549,,,
2024,1550,,,
2025,1551,,,
2026,1551,,,
2027,1552,,,
2028,1553,,,
2029,1554,,,
2030,1553,,,
2031,1555,,,
2032,1556,,,
2033,1557,,,
2034,1557,,,
2035,1558,,,
2036,1559,,,
2037,1560,,,
2038,1560,,,
2039,1561,,,
2040,1562,,,
2041,1562,,,
2042,1563,,,
2043,1564,,,
2044,1565,,,
2045,1566,,,
2046,1566,,,
2047,1567,,,
2048,1568,,,
2049,1569,,,
2050,1570,,,
2051,1570,,,
2052,1571,,,
2053,1571,,,
2054,1572,,,
2055,1573,,,
2056,1574,,,
2057,1575,,,
2058,1576,,,
2059,1576,,,
2060,1577,,,
2061,1578,,,
2062,1579,,,
2063,1580,,,
2064,1580,,,
2065,1581,,,
2066,1582,,,
2067,1583,,,
2068,1584,,,
2069,1584,,,
2070,1584,,,
2071,1586,,,
2072,1587,,,
2073,1588,,,
2074,1587,,,
2075,1589,,,
2076,1589,,,
2077,1590,,,
2078,1591,,,
2079,1592,,,
2080,1593,,,
2081,1594,,,
2082,1594,,,
2083,1595,,,
2084,1596,,,
2085,1597,,,
2086,1597,,,
2087,1597,,,
2088,1599,,,
2089,1597,,,
2090,1600,,,
2091,1601,,,
2092,1602,,,
2093,1603,,,
2094,1603,,,
2095,1604,,,
2096,1605,,,
2097,1605,,,
2098,1606,,,
2099,1607,,,
2100,1608,,,
2101,1607,,,
2102,1610,,,
2103,1610,,,
2104,1611,,,
2105,1611,,,
2106,1613,,,
2107,1613,,,
2108,1614,,,
2109,1614,,,
2110,1616,,,
2111,1617,,,
2112,1616,,,
2113,1617,,,
2114,1618,,,
2115,1619,,,
2116,1620,,,
2117,1620,,,
2118,1621,,,
2119,1622,,,
2120,1623,,,
2121,1624,,,
2122,1625,,,
2123,1626,,,
2124,1626,,,
2125,1627,,,
2126,1628,,,
2127,1629,,,
2128,1629,,,
2129,1630,,,
2130,1631,,,
2131,1631,,,
2132,1633,,,
2133,1633,,,
2134,1634,,,
2135,1634,,,
2136,1636,,,
2137,1636,,,
2138,1637,,,
2139,1637,,,
2140,1639,,,
2141,1639,,,
2142,1640,,,
2143,1640,,,
2144,1641,,,
2145,1643,,,
2146,1643,,,
2147,1644,,,
2148,1645,,,
2149,1646,,,
2150,1646,,,
2151,1647,,,
2152,1648,,,
2153,1648,,,
2154,1649,,,
2155,1650,,,
2156,1651,,,
2157,1652,,,
2158,1653,,,
2159,1653,,,
2160,1654,,,
2161,1655,,,
2162,1656,,,
2163,1656,,,
2164,1657,,,
2165,1658,,,
2166,1658,,,
2167,1659,,,
2168,1660,,,
2169,1661,,,
2170,1662,,,
2171,1662,,,
2172,1663,,,
2173,1664,,,
2174,1665,,,
2175,1665,,,
2176,1666,,,
2177,1667,,,
2178,1668,,,
2179,1668,,,
2180,1669,,,
2181,1670,,,
2182,1671,,,
2183,1672,,,
2184,1672,,,
2185,1673,,,
2186,1674,,,
2187,1675,,,
2188,1675,,,
2189,1676,,,
2190,1676,,,
2191,1678,,,
2192,1678,,,
2193,1679,,,
2194,1679,,,
2195,1681,,,
2196,1681,,,
2197,1682,,,
2198,1682,,,
2199,1684,,,
2200,1685,,,
2201,1685,,,
2202,1686,,,
2203,1687,,,
2204,1688,,,
2205,1688,,,
2206,1689,,,
2207,1690,,,
2208,1691,,,
2209,1692,,,
2210,1692,,,
2211,1693,,,
2212,1693,,,
2213,1694,,,
2214,1695,,,
2215,1695,,,
2216,1697,,,
2217,1697,,,
2218,1698,,,
2219,1699,,,
2220,1700,,,
2221,1700,,,
2222,1701,,,
2223,1702,,,
2224,1703,,,
2225,1704,,,
2226,1704,,,
2227,1705,,,
2228,1706,,,
2229,1706,,,
2230,1707,,,
2231,1708,,,
2232,1709,,,
2233,1710,,,
2234,1710,,,
2235,1711,,,
2236,1712,,,
2237,1712,,,
2238,1714,,,
2239,1714,,,
2240,1715,,,
2241,1716,,,
2242,1716,,,
2243,1718,,,
2244,1718,,,
2245,1719,,,
2246,1720,,,
2247,1721,,,
2248,1721,,,
2249,1722,,,
2250,1723,,,
2251,1724,,,
2252,1724,,,
2253,1725,,,
2254,1726,,,
2255,1727,,,
2256,1728,,,
2257,1728,,,
2258,1729,,,
2259,1730,,,
2260,1729,,,
2261,1731,,,
2262,1732,,,
2263,1732,,,
2264,1733,,,
2265,1734,,,
2266,1735,,,
2267,1735,,,
2268,1737,,,
2269,1737,,,
2270,1738,,,
2271,1739,,,
2272,1740,,,
2273,1740,,,
2274,1741,,,
2275,1742,,,
2276,1743,,,
2277,1743,,,
2278,1744,,,
2279,1745,,,
2280,1746,,,
2281,1745,,,
2282,1747,,,
2283,1748,,,
2284,1749,,,
2285,1749,,,
2286,1750,,,
2287,1751,,,
2288,1752,,,
2289,1753,,,
2290,1753,,,
2291,1754,,,
2292,1755,,,
2293,1756,,,
2294,1756,,,
2295,1757,,,
2296,1758,,,
2297,1759,,,
2298,1759,,,
2299,1760,,,
2300,1761,,,
2301,1762,,,
2302,1762,,,
2303,1763,,,
2304,1764,,,
2305,1765,,,
2306,1766,,,
2307,1765,,,
2308,1767,,,
2309,1768,,,
2310,1769,,,
2311,1769,,,
2312,1770,,,
2313,1771,,,
2314,1772,,,
2315,1773,,,
2316,1773,,,
2317,1774,,,
2318,1775,,,
2319,1776,,,
2320,1776,,,
2321,1777,,,
2322,1776,,,
2323,1779,,,
2324,1779,,,
2325,1780,,,
2326,1781,,,
2327,1782,,,
2328,1783,,,
2329,1783,,,
2330,1784,,,
2331,1784,,,
2332,1785,,,
2333,1787,,,
2334,1786,,,
2335,1787,,,
2336,1788,,,
2337,1790,,,
2338,1790,,,
2339,1791,,,
2340,1792,,,
2341,1793,,,
2342,1793,,,
2343,1794,,,
2344,1794,,,
2345,1796,,,
2346,1796,,,
2347,1797,,,
2348,1798,,,
2349,1799,,,
2350,1799,,,
2351,1800,,,
2352,1800,,,
2353,1801,,,
2354,1802,,,
2355,1803,,,
2356,1803,,,
2357,1805,,,
2358,1805,,,
2359,1806,,,
2360,1806,,,
2361,1808,,,
2362,1808,,,
2363,1809,,,
2364,1810,,,
2365,1811,,,
2366,1812,,,
2367,1812,,,
2368,1813,,,
2369,1814,,,
2370,1815,,,
2371,1815,,,
2372,1816,,,
2373,1816,,,
2374,1818,,,
2375,1819,,,
2376,1818,,,
2377,1820,,,
2378,1821,,,
2379,1822,,,
2380,1822,,,
2381,1823,,,
2382,1824,,,
2383,1825,,,
2384,1825,,,
2385,1826,,,
2386,1827,,,
2387,1827,,,
2388,1828,,,
2389,1829,,,
2390,1830,,,
2391,1831,,,
2392,1830,,,
2393,1832,,,
2394,1833,,,
2395,1834,,,
2396,1834,,,
2397,1835,,,
2398,1836,,,
2399,1835,,,
2400,1837,,,
2401,1838,,,
2402,1839,,,
2403,1840,,,
2404,1841,,,
2405,1841,,,
2406,1842,,,
2407,1842,,,
2408,1844,,,
2409,1844,,,
2410,1845,,,
2411,1846,,,
2412,1847,,,
2413,1848,,,
2414,1849,,,
2415,1848,,,
2416,1850,,,
2417,1851,,,
2418,1851,,,
2419,1852,,,
2420,1852,,,
2421,1853,,,
2422,1854,,,
2423,1855,,,
2424,1854,,,
2425,1857,,,
2426,1857,,,
2427,1859,,,
2428,1858,,,
2429,1860,,,
2430,1861,,,
2431,1862,,,
2432,1862,,,
2433,1863,,,
2434,1864,,,
2435,1864,,,
2436,1865,,,
2437,1866,,,
2438,1867,,,
2439,1868,,,
2440,1868,,,
2441,1869,,,
2442,1870,,,
2443,1870,,,
2444,1871,,,
2445,1872,,,
2446,1872,,,
2447,1874,,,
2448,1874,,,
2449,1875,,,
2450,1876,,,
2451,1876,,,
2452,1877,,,
2453,1878,,,
2454,1879,,,
2455,1880,,,
2456,1881,,,
2457,1881,,,
2458,1881,,,
2459,1883,,,
2460,1883,,,
2461,1884,,,
2462,1885,,,
2463,1886,,,
2464,1887,,,
2465,1887,,,
2466,1888,,,
2467,1889,,,
2468,1890,,,
2469,1890,,,
2470,1891,,,
2471,1891,,,
2472,1893,,,
2473,1894,,,
2474,1894,,,
2475,1895,,,
2476,1896,,,
2477,1896,,,
2478,1897,,,
2479,1898,,,
2480,1899,,,
2481,1899,,,
2482,1901,,,
2483,1900,,,
2484,1902,,,
2485,1903,,,
2486,1903,,,
2487,1904,,,
2488,1905,,,
2489,1905,,,
2490,1906,,,
2491,1907,,,
2492,1907,,,
2493,1909,,,
2494,1910,,,
2495,1910,,,
2496,1911,,,
2497,1911,,,
2498,1913,,,
2499,1914,,,
2500,1913,,,
2501,1914,,,
2502,1915,,,
2503,1916,,,
2504,1917,,,
2505,1918,,,
2506,1919,,,
2507,1919,,,
2508,1921,,,
2509,1920,,,
2510,1922,,,
2511,1923,,,
2512,1924,,,
2513,1923,,,
2514,1925,,,
2515,1925,,,
2516,1926,,,
2517,1927,,,
2518,1928,,,
2519,1929,,,
2520,1929,,,
2521,1930,,,
2522,1930,,,
2523,1932,,,
2524,1932,,,
2525,1933,,,
2526,1934,,,
2527,1934,,,
2528,1935,,,
2529,1936,,,
2530,1937,,,
2531,1938,,,
2532,1939,,,
2533,1939,,,
2534,1940,,,
2535,1941,,,
2536,1942,,,
2537,1943,,,
2538,1943,,,
2539,1944,,,
2540,1944,,,
2541,1945,,,
2542,1946,,,
2543,1947,,,
2544,1948,,,
2545,1949,,,
2546,1949,,,
2547,1950,,,
2548,1951,,,
2549,1952,,,
2550,1952,,,
2551,1953,,,
2552,1954,,,
2553,1955,,,
2554,1955,,,
2555,1956,,,
2556,1957,,,
2557,1958,,,
2558,1958,,,
2559,1959,,,
2560,1960,,,
2561,1961,,,
2562,1962,,,
2563,1963,,,
2564,1962,,,
2565,1964,,,
2566,1965,,,
2567,1965,,,
2568,1966,,,
2569,1966,,,
2570,1968,,,
2571,1969,,,
2572,1969,,,
2573,1970,,,
2574,1971,,,
2575,1972,,,
2576,1972,,,
2577,1973,,,
2578,1974,,,
2579,1975,,,
2580,1976,,,
2581,1976,,,
2582,1977,,,
2583,1978,,,
2584,1978,,,
2585,1979,,,
2586,1980,,,
2587,1981,,,
2588,1980,,,
2589,1982,,,
2590,1983,,,
2591,1984,,,
2592,1985,,,
2593,1985,,,
2594,1986,,,
2595,1987,,,
2596,1987,,,
2597,1988,,,
2598,1989,,,
2599,1990,,,
2600,1990,,,
2601,1992,,,
2602,1993,,,
2603,1992,,,
2604,1994,,,
2605,1995,,,
2606,1995,,,
2607,1996,,,
2608,1996,,,
2609,1997,,,
2610,1999,,,
2611,1997,,,
2612,1999,,,
2613,2001,,,
2614,1999,,,
2615,2002,,,
2616,2003,,,
2617,2004,,,
2618,2004,,,
2619,2005,,,
2620,2006,,,
2621,2007,,,
2622,2008,,,
2623,2007,,,
2624,2009,,,
2625,2010,,,
2626,2010,,,
2627,2011,,,
2628,2012,,,
2629,2012,,,
2630,2014,,,
2631,2015,,,
2632,2015,,,
2633,2016,,,
2634,2017,,,
2635,2018,,,
2636,2018,,,
2637,2019,,,
2638,2020,,,
2639,2021,,,
2640,2020,,,
2641,2022,,,
2642,2023,,,
2643,2024,,,
2644,2025,,,
2645,2025,,,
2646,2026,,,
2647,2027,,,
2648,2026,,,
2649,2028,,,
2650,2029,,,
2651,2029,,,
2652,2030,,,
2653,2031,,,
2654,2032,,,
2655,2033,,,
2656,2033,,,
2657,2035,,,
2658,2035,,,
2659,2036,,,
2660,2037,,,
2661,2037,,,
2662,2038,,,
2663,2039,,,
2664,2040,,,
2665,2039,,,
2666,2041,,,
2667,2042,,,
2668,2043,,,
2669,2043,,,
2670,2044,,,
2671,2045,,,
2672,2045,,,
2673,2046,,,
2674,2048,,,
2675,2047,,,
2676,2049,,,
2677,2050,,,
2678,2051,,,
2679,2051,,,
2680,2052,,,
2681,2053,,,
2682,2054,,,
2683,2055,,,
2684,2054,,,
2685,2056,,,
2686,2056,,,
2687,2058,,,
2688,2058,,,
2689,2059,,,
2690,2059,,,
2691,2061,,,
2692,2061,,,
2693,2062,,,
2694,2062,,,
2695,2063,,,
2696,2064,,,
2697,2065,,,
2698,2066,,,
2699,2065,,,
2700,2067,,,
2701,2068,,,
2702,2068,,,
2703,2070,,,
2704,2070,,,
2705,2071,,,
2706,2070,,,
2707,2072,,,
2708,2073,,,
2709,2074,,,
2710,2075,,,
2711,2074,,,
2712,2076,,,
2713,2077,,,
2714,2078,,,
2715,2078,,,
2716,2080,,,
2717,2080,,,
2718,2081,,,
2719,2082,,,
2720,2083,,,
2721,2084,,,
2722,2083,,,
2723,2085,,,
2724,2086,,,
2725,2086,,,
2726,2087,,,
2727,2088,,,
2728,2089,,,
2729,2089,,,
2730,2090,,,
2731,2091,,,
2732,2092,,,
2733,2092,,,
2734,2093,,,
2735,2094,,,
2736,2095,,,
2737,2096,,,
2738,2096,,,
2739,2097,,,
2740,2098,,,
2741,2098,,,
2742,2100,,,
2743,2100,,,
2744,2101,,,
2745,2102,,,
2746,2101,,,
2747,2103,,,
2748,2104,,,
2749,2105,,,
2750,2106,,,
2751,2106,,,
2752,2107,,,
2753,2108,,,
2754,2109,,,
2755,2110,,,
2756,2110,,,
2757,2111,,,
2758,2111,,,
2759,2112,,,
2760,2113,,,
2761,2114,,,
2762,2113,,,
2763,2116,,,
2764,2116,,,
2765,2117,,,
2766,2118,,,
2767,2118,,,
2768,2119,,,
2769,2120,,,
2770,2121,,,
2771,2122,,,
2772,2123,,,
2773,2123,,,
2774,2123,,,
2775,2125,,,
2776,2126,,,
2777,2125,,,
2778,2126,,,
2779,2127,,,
2780,2128,,,
2781,2129,,,
2782,2130,,,
2783,2131,,,
2784,2131,,,
2785,2133,,,
2786,2132,,,
2787,2134,,,
2788,2135,,,
2789,2135,,,
2790,2136,,,
2791,2137,,,
2792,2138,,,
2793,2139,,,
2794,2139,,,
2795,2140,,,
2796,2141,,,
2797,2141,,,
2798,2142,,,
2799,2143,,,
2800,2143,,,
2801,2145,,,
2802,2145,,,
2803,2146,,,
2804,2147,,,
2805,2147,,,
2806,2148,,,
2807,2149,,,
2808,2150,,,
2809,2151,,,
2810,2151,,,
2811,2152,,,
2812,2153,,,
2813,2154,,,
2814,2153,,,
2815,2155,,,
2816,2156,,,
2817,2157,,,
2818,2158,,,
2819,2159,,,
2820,2159,,,
2821,2160,,,
2822,2161,,,
2823,2161,,,
2824,2162,,,
2825,2162,,,
2826,2164,,,
2827,2165,,,
2828,2164,,,
2829,2166,,,
2830,2166,,,
2831,2168,,,
2832,2168,,,
2833,2169,,,
2834,2169,,,
2835,2171,,,
2836,2171,,,
2837,2172,,,
2838,2173,,,
2839,2174,,,
2840,2175,,,
2841,2175,,,
2842,2175,,,
2843,2177,,,
2844,2177,,,
2845,2178,,,
2846,2179,,,
2847,2180,,,
2848,2179,,,
2849,2182,,,
2850,2181,,,
2851,2183,,,
2852,2184,,,
2853,2183,,,
2854,2185,,,
2855,2186,,,
2856,2187,,,
2857,2188,,,
2858,2188,,,
2859,2189,,,
2860,2190,,,
2861,2191,,,
2862,2190,,,
2863,2192,,,
2864,2192,,,
2865,2194,,,
2866,2194,,,
2867,2195,,,
2868,2195,,,
2869,2196,,,
2870,2197,,,
2871,2198,,,
2872,2198,,,
2873,2199,,,
2874,2200,,,
2875,2201,,,
2876,2201,,,
2877,2203,,,
2878,2203,,,
2879,2204,,,
2880,2205,,,
2881,2206,,,
2882,2206,,,
2883,2208,,,
2884,2207,,,
2885,2209,,,
2886,2210,,,
2887,2210,,,
2888,2211,,,
2889,2212,,,
2890,2212,,,
2891,2213,,,
2892,2214,,,
2893,2214,,,
2894,2216,,,
2895,2217,,,
2896,2217,,,
2897,2218,,,
2898,2217,,,
2899,2219,,,
2900,2220,,,
2901,2221,,,
2902,2222,,,
2903,2223,,,
2904,2223,,,
2905,2224,,,
2906,2225,,,
2907,2226,,,
2908,2227,,,
2909,2227,,,
2910,2228,,,
2911,2229,,,
2912,2229,,,
2913,2230,,,
2914,2231,,,
2915,2232,,,
2916,2232,,,
2917,2233,,,
2918,2234,,,
2919,2235,,,
2920,2236,,,
2921,2236,,,
2922,2237,,,
2923,2237,,,
2924,2239,,,
2925,2238,,,
2926,2240,,,
2927,2241,,,
2928,2240,,,
2929,2243,,,
2930,2243,,,
2931,2244,,,
2932,2245,,,
2933,2245,,,
2934,2246,,,
2935,2247,,,
2936,2248,,,
2937,2249,,,
2938,2250,,,
2939,2249,,,
2940,2250,,,
2941,2252,,,
2942,2252,,,
2943,2254,,,
2944,2253,,,
2945,2255,,,
2946,2255,,,
2947,2256,,,
2948,2257,,,
2949,2258,,,
2950,2259,,,
2951,2260,,,
2952,2260,,,
2953,2261,,,
2954,2262,,,
2955,2263,,,
2956,2263,,,
2957,2264,,,
2958,2265,,,
2959,2266,,,
2960,2266,,,
2961,2267,,,
2962,2267,,,
2963,2269,,,
2964,2269,,,
2965,2270,,,
2966,2271,,,
2967,2272,,,
2968,2273,,,
2969,2273,,,
2970,2274,,,
2971,2275,,,
2972,2276,,,
2973,2276,,,
2974,2277,,,
2975,2277,,,
2976,2279,,,
2977,2279,,,
2978,2280,,,
2979,2281,,,
2980,2282,,,
2981,2282,,,
2982,2283,,,
2983,2283,,,
2984,2284,,,
2985,2286,,,
2986,2284,,,
2987,2286,,,
2988,2288,,,
2989,2288,,,
2990,2289,,,
2991,2290,,,
2992,2291,,,
2993,2292,,,
2994,2293,,,
2995,2292,,,
2996,2294,,,
2997,2294,,,
2998,2296,,,
2999,2296,,,
3000,2297,,,
3001,2298,,,
3002,2298,,,
3003,2299,,,
3004,2299,,,
3005,2301,,,
3006,2302,,,
3007,2303,,,
3008,2302,,,
3009,2303,,,
3010,2305,,,
3011,2305,,,
3012,2306,,,
3013,2306,,,
3014,2308,,,
3015,2308,,,
3016,2309,,,
3017,2310,,,
3018,2311,,,
3019,2311,,,
3020,2312,,,
3021,2313,,,
3022,2314,,,
3023,2315,,,
3024,2315,,,
3025,2316,,,
3026,2315,,,
3027,2318,,,
3028,2318,,,
3029,2319,,,
3030,2320,,,
3031,2321,,,
3032,2322,,,
3033,2321,,,
3034,2323,,,
3035,2324,,,
3036,2323,,,
3037,2325,,,
3038,2326,,,
3039,2326,,,
3040,2327,,,
3041,2328,,,
3042,2329,,,
3043,2330,,,
3044,2331,,,
3045,2331,,,
3046,2332,,,
3047,2333,,,
3048,2334,,,
3049,2335,,,
3050,2334,,,
3051,2336,,,
3052,2334,,,
3053,2338,,,
3054,2339,,,
3055,2338,,,
3056,2340,,,
3057,2338,,,
3058,2341,,,
3059,2342,,,
3060,2342,,,
3061,2344,,,
3062,2345,,,
3063,2345,,,
3064,2346,,,
3065,2346,,,
3066,2347,,,
3067,2348,,,
3068,2348,,,
3069,2350,,,
3070,2351,,,
3071,2351,,,
3072,2352,,,
3073,2353,,,
3074,2353,,,
3075,2354,,,
3076,2355,,,
3077,2356,,,
3078,2356,,,
3079,2358,,,
3080,2358,,,
3081,2359,,,
3082,2360,,,
3083,2361,,,
3084,2361,,,
3085,2362,,,
3086,2363,,,
3087,2364,,,
3088,2364,,,
3089,2365,,,
3090,2366,,,
3091,2367,,,
3092,2367,,,
3093,2368,,,
3094,2369,,,
3095,2369,,,
3096,2370,,,
3097,2371,,,
3098,2372,,,
3099,2372,,,
3100,2374,,,
3101,2373,,,
3102,2375,,,
3103,2375,,,
3104,2377,,,
3105,2377,,,
3106,2378,,,
3107,2379,,,
3108,2379,,,
3109,2380,,,
3110,2381,,,
3111,2382,,,
3112,2383,,,
3113,2384,,,
3114,2384,,,
3115,2385,,,
3116,2386,,,
3117,2386,,,
3118,2387,,,
3119,2388,,,
3120,2389,,,
3121,2390,,,
3122,2390,,,
3123,2391,,,
3124,2392,,,
3125,2393,,,
3126,2393,,,
3127,2394,,,
3128,2395,,,
3129,2394,,,
3130,2396,,,
3131,2397,,,
3132,2398,,,
3133,2398,,,
3134,2399,,,
3135,2400,,,
3136,2401,,,
3137,2400,,,
3138,2402,,,
3139,2404,,,
3140,2404,,,
3141,2405,,,
3142,2406,,,
3143,2407,,,
3144,2407,,,
3145,2408,,,
3146,2408,,,
3147,2409,,,
3148,2410,,,
3149,2411,,,
3150,2412,,,
3151,2412,,,
3152,2413,,,
3153,2414,,,
3154,2415,,,
3155,2416,,,
3156,2416,,,
3157,2417,,,
3158,2418,,,
3159,2419,,,
3160,2419,,,
3161,2420,,,
3162,2420,,,
3163,2422,,,
3164,2422,,,
3165,2423,,,
3166,2424,,,
3167,2424,,,
3168,2425,,,
3169,2426,,,
3170,2427,,,
3171,2427,,,
3172,2429,,,
3173,2430,,,
3174,2430,,,
3175,2431,,,
3176,2432,,,
3177,2432,,,
3178,2433,,,
3179,2434,,,
3180,2435,,,
3181,2436,,,
3182,2435,,,
3183,2437,,,
3184,2438,,,
3185,2438,,,
3186,2439,,,
3187,2440,,,
3188,2441,,,
3189,2442,,,
3190,2442,,,
3191,2443,,,
3192,2444,,,
3193,2445,,,
3194,2445,,,
3195,2446,,,
3196,2447,,,
3197,2448,,,
3198,2448,,,
3199,2449,,,
3200,2448,,,
3201,2451,,,
3202,2452,,,
3203,2452,,,
3204,2453,,,
3205,2454,,,
3206,2455,,,
3207,2456,,,
3208,2455,,,
3209,2457,,,
3210,2458,,,
3211,2458,,,
3212,2459,,,
3213,2460,,,
3214,2461,,,
3215,2462,,,
3216,2462,,,
3217,2463,,,
3218,2463,,,
3219,2465,,,
3220,2465,,,
3221,2466,,,
3222,2467,,,
3223,2467,,,
3224,2469,,,
3225,2468,,,
3226,2470,,,
3227,2471,,,
3228,2471,,,
3229,2472,,,
3230,2473,,,
3231,2474,,,
3232,2474,,,
3233,2475,,,
3234,2476,,,
3235,2477,,,
3236,2476,,,
3237,2478,,,
3238,2479,,,
3239,2480,,,
3240,2481,,,
3241,2481,,,
3242,2482,,,
3243,2483,,,
3244,2484,,,
3245,2485,,,
3246,2485,,,
3247,2486,,,
3248,2487,,,
3249,2488,,,
3250,2488,,,
3251,2489,,,
3252,2489,,,
3253,2490,,,
3254,2491,,,
3255,2492,,,
3256,2493,,,
3257,2493,,,
3258,2495,,,
3259,2495,,,
3260,2496,,,
3261,2496,,,
3262,2498,,,
3263,2498,,,
3264,2499,,,
3265,2500,,,
3266,2501,,,
3267,2501,,,
3268,2502,,,
3269,2502,,,
3270,2503,,,
3271,2504,,,
3272,2505,,,
3273,2505,,,
3274,2506,,,
3275,2508,,,
3276,2507,,,
3277,2509,,,
3278,2509,,,
3279,2511,,,
3280,2510,,,
3281,2512,,,
3282,2513,,,
3283,2513,,,
3284,2515,,,
3285,2514,,,
3286,2515,,,
3287,2517,,,
3288,2517,,,
3289,2518,,,
3290,2518,,,
3291,2520,,,
3292,2521,,,
3293,2520,,,
3294,2521,,,
3295,2523,,,
3296,2524,,,
3297,2523,,,
3298,2525,,,
3299,2526,,,
3300,2527,,,
3301,2527,,,
3302,2528,,,
3303,2529,,,
3304,2529,,,
3305,2531,,,
3306,2531,,,
3307,2532,,,
3308,2531,,,
3309,2533,,,
3310,2534,,,
3311,2534,,,
3312,2535,,,
3313,2537,,,
3314,2536,,,
3315,2538,,,
3316,2539,,,
3317,2540,,,
3318,2540,,,
3319,2541,,,
3320,2542,,,
3321,2543,,,
3322,2543,,,
3323,2544,,,
3324,2545,,,
3325,2546,,,
3326,2546,,,
3327,2547,,,
3328,2547,,,
3329,2549,,,
3330,2549,,,
3331,2550,,,
3332,2551,,,
3333,2552,,,
3334,2552,,,
3335,2554,,,
3336,2554,,,
3337,2555,,,
3338,2555,,,
3339,2557,,,
3340,2556,,,
3341,2558,,,
